"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN","TOBS","WDMV","WT01","WT03","WT11"
"USC00298535","LAS CRUCES, NM US","2017-02-07","0.00","0","69","34","46","42.3",,,
"USC00298535","LAS CRUCES, NM US","2017-02-08","0.00","0","67","40","40","73.9",,,
"USC00298535","LAS CRUCES, NM US","2017-02-09","0.00","0","73","40","40","16.8",,,
"USC00298535","LAS CRUCES, NM US","2017-02-10","0.00","0","77","40","40","16.2",,,
"USC00298535","LAS CRUCES, NM US","2017-02-11","0.00","0","83","40","43","21.1",,,
"USC00298535","LAS CRUCES, NM US","2017-02-12","0.00","0","82","40","49","32.9",,,
"USC00298535","LAS CRUCES, NM US","2017-02-13","0.25","0","70","42","42","72.7",,,
"USC00298535","LAS CRUCES, NM US","2017-02-14","0.17","0","48","40","42","54.1",,,
"USC00298535","LAS CRUCES, NM US","2017-02-15","0.01","0","53","34","34","16.8",,,
"USC00298535","LAS CRUCES, NM US","2017-02-16","0.00","0","56","31","31","11.8",,,
"USC00298535","LAS CRUCES, NM US","2017-02-17","0.00","0","62","31","43","19.3",,,
"USC00298535","LAS CRUCES, NM US","2017-02-18","0.00","0","65","31","42","47.2",,,
"USC00298535","LAS CRUCES, NM US","2017-02-19","0.04","0","65","42","42","28.0",,,
"USC00298535","LAS CRUCES, NM US","2017-02-20","0.00","0","57","39","40","57.2",,,
"USC00298535","LAS CRUCES, NM US","2017-02-21","0.00","0","65","37","38","32.9",,,
"USC00298535","LAS CRUCES, NM US","2017-02-22","0.00","0","74","38","41","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-02-23","0.00","0","79","41","45","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-02-24","0.00","0","69","39","41","111.8",,,
"USC00298535","LAS CRUCES, NM US","2017-02-25","0.00","0","59","33","33","75.8",,,
"USC00298535","LAS CRUCES, NM US","2017-02-26","0.00","0","64","32","40","37.3",,,
"USC00298535","LAS CRUCES, NM US","2017-02-27","0.00","0","66","35","35","47.2",,,
"USC00298535","LAS CRUCES, NM US","2017-02-28","0.00","0","70","35","51","39.1",,,
"USC00298535","LAS CRUCES, NM US","2017-03-01","0.00","0","70","39","39","105.0",,,
"USC00298535","LAS CRUCES, NM US","2017-03-02","0.00","0","64","36","37","37.3",,,
"USC00298535","LAS CRUCES, NM US","2017-03-03","0.00","0","67","37","42","31.1",,,
"USC00298535","LAS CRUCES, NM US","2017-03-04","0.00","0","62","42","43","24.9",,,
"USC00298535","LAS CRUCES, NM US","2017-03-05","0.00","0","74","42","48","24.9",,,
"USC00298535","LAS CRUCES, NM US","2017-03-06","0.00","0","76","48","53","60.3",,,
"USC00298535","LAS CRUCES, NM US","2017-03-07","0.00","0","71","38","38","67.7",,,
"USC00298535","LAS CRUCES, NM US","2017-03-08","0.00","0","71","38","44","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-03-09","0.00","0","79","38","49","21.1",,,
"USC00298535","LAS CRUCES, NM US","2017-03-10","0.00","0","82","48","50","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-03-11","0.00","0","84","46","49","16.8",,,
"USC00298535","LAS CRUCES, NM US","2017-03-12","0.00","0","81","41","47","24.2",,,
"USC00298535","LAS CRUCES, NM US","2017-03-13","0.00","0","79","46","54","37.9",,,
"USC00298535","LAS CRUCES, NM US","2017-03-14","0.00","0","74","45","45","26.1",,,
"USC00298535","LAS CRUCES, NM US","2017-03-15","0.00","0","83","44","47","24.2",,,
"USC00298535","LAS CRUCES, NM US","2017-03-16","0.00","0","85","47","47","21.7",,,
"USC00298535","LAS CRUCES, NM US","2017-03-17","0.00","0","84","46","47","36.0",,,
"USC00298535","LAS CRUCES, NM US","2017-03-18","0.00","0","85","46","50","16.2",,,
"USC00298535","LAS CRUCES, NM US","2017-03-19","0.00","0","87","49","52","21.1",,,
"USC00298535","LAS CRUCES, NM US","2017-03-20","0.00","0","88","51","55","24.2",,,
"USC00298535","LAS CRUCES, NM US","2017-03-21","0.00","0","87","51","51","14.9",,,
"USC00298535","LAS CRUCES, NM US","2017-03-22","0.00","0","87","49","49","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-03-23","0.00","0","89","49","51","34.2",,,
"USC00298535","LAS CRUCES, NM US","2017-03-24","0.00","0","76","45","46","131.7",,,
"USC00298535","LAS CRUCES, NM US","2017-03-25","0.00","0","74","40","41","75.8",,,
"USC00298535","LAS CRUCES, NM US","2017-03-26","0.00","0","79","41","50","41.0",,,
"USC00298535","LAS CRUCES, NM US","2017-03-27","0.00","0","74","44","44","67.7",,,
"USC00298535","LAS CRUCES, NM US","2017-03-28","0.00","0","79","44","56","47.2",,,
"USC00298535","LAS CRUCES, NM US","2017-03-29","0.00","0","62","48","52","83.9",,,
"USC00298535","LAS CRUCES, NM US","2017-03-30","0.00","0","68","41","42","55.3",,,
"USC00298535","LAS CRUCES, NM US","2017-03-31","0.00","0","80","42","54","60.9",,,
"USC00298535","LAS CRUCES, NM US","2017-04-01","0.00","0","75","48","50","88.2",,,
"USC00298535","LAS CRUCES, NM US","2017-04-02","0.00","0","64","42","43","62.8",,,
"USC00298535","LAS CRUCES, NM US","2017-04-03","0.00","0","69","43","50","55.9",,,
"USC00298535","LAS CRUCES, NM US","2017-04-04","0.00","0","76","50","52","57.2",,,
"USC00298535","LAS CRUCES, NM US","2017-04-05","0.00","0","73","42","44","95.7",,,
"USC00298535","LAS CRUCES, NM US","2017-04-06","0.00","0","70","42","44","24.9",,,
"USC00298535","LAS CRUCES, NM US","2017-04-07","0.00","0","79","44","47","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-04-08","0.00","0","86","47","48","34.2",,,
"USC00298535","LAS CRUCES, NM US","2017-04-09","0.00","0","86","48","51","51.0",,,
"USC00298535","LAS CRUCES, NM US","2017-04-10","0.00","0","77","47","50","62.1",,,
"USC00298535","LAS CRUCES, NM US","2017-04-11","0.00","0","80","48","49","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-04-12","0.00","0","85","48","67","59.0",,,
"USC00298535","LAS CRUCES, NM US","2017-04-13","0.00","0","87","54","54","47.8",,,
"USC00298535","LAS CRUCES, NM US","2017-04-14","0.00","0","81","54","55","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-04-15","0.00","0","87","53","55","34.8",,,
"USC00298535","LAS CRUCES, NM US","2017-04-16","0.00","0","85","48","48","31.7",,,
"USC00298535","LAS CRUCES, NM US","2017-04-17","0.00","0","86","47","48","34.8",,,
"USC00298535","LAS CRUCES, NM US","2017-04-18","0.00","0","87","47","49","29.8",,,
"USC00298535","LAS CRUCES, NM US","2017-04-19","0.00","0","88","47","55","47.2",,,
"USC00298535","LAS CRUCES, NM US","2017-04-20","0.00","0","88","48","51","44.1",,,
"USC00298535","LAS CRUCES, NM US","2017-04-21","0.00","0","90","48","49","39.8",,,
"USC00298535","LAS CRUCES, NM US","2017-04-22","0.00","0","89","49","55","65.2",,,
"USC00298535","LAS CRUCES, NM US","2017-04-23","0.00","0","79","54","54","78.9",,,
"USC00298535","LAS CRUCES, NM US","2017-04-24","0.00","0","81","53","54","37.3",,,
"USC00298535","LAS CRUCES, NM US","2017-04-25","0.00","0","89","54","67","85.7",,,
"USC00298535","LAS CRUCES, NM US","2017-04-26","0.00","0","80","49","50","131.1",,,
"USC00298535","LAS CRUCES, NM US","2017-04-27","0.00","0","78","50","56","57.8",,,
"USC00298535","LAS CRUCES, NM US","2017-04-28","0.00","0","86","56","65","100.0",,,
"USC00298535","LAS CRUCES, NM US","2017-04-29","0.06","0","82","44","46","118.1",,,
"USC00298535","LAS CRUCES, NM US","2017-04-30","0.00","0","60","36","37","60.3",,,
"USC00298535","LAS CRUCES, NM US","2017-05-01","0.00","0","76","37","45","44.1",,,
"USC00298535","LAS CRUCES, NM US","2017-05-02","0.00","0","84","45","46","23.0",,,
"USC00298535","LAS CRUCES, NM US","2017-05-03","0.00","0","87","46","59","49.7",,,
"USC00298535","LAS CRUCES, NM US","2017-05-04","0.00","0","88","55","55","44.1",,,
"USC00298535","LAS CRUCES, NM US","2017-05-05","0.00","0","88","55","57","34.8",,,
"USC00298535","LAS CRUCES, NM US","2017-05-06","0.00","0",,,,"28.0",,,
"USC00298535","LAS CRUCES, NM US","2017-05-07","0.00","0",,,,"39.8",,,
"USC00298535","LAS CRUCES, NM US","2017-05-08","0.00","0",,"58","59","51.0",,,
"USC00298535","LAS CRUCES, NM US","2017-05-09","0.00","0","86","58","58","62.8",,,
"USC00298535","LAS CRUCES, NM US","2017-05-10","0.00","0","77","48","48","78.9",,,
"USC00298535","LAS CRUCES, NM US","2017-05-11","0.00","0","71","47","48","67.7",,,
"USC00298535","LAS CRUCES, NM US","2017-05-12","0.00","0","82","48","62","49.7",,,
"USC00298535","LAS CRUCES, NM US","2017-05-13","0.00","0","86","60","67","44.7",,,
"USC00298535","LAS CRUCES, NM US","2017-05-14","0.00","0","93","59","59","37.9",,,
"USC00298535","LAS CRUCES, NM US","2017-05-15","0.00","0","93","58","59","44.7",,,
"USC00298535","LAS CRUCES, NM US","2017-05-16","0.00","0","89","56","58","55.3",,,
"USC00298535","LAS CRUCES, NM US","2017-05-17","0.00","0","77","45","46","108.7",,,
"USC00298535","LAS CRUCES, NM US","2017-05-18","0.00","0","83","46","60","72.1",,,
"USC00298535","LAS CRUCES, NM US","2017-05-19","0.00","0","81","53","54","65.2",,,
"USC00298535","LAS CRUCES, NM US","2017-05-20","0.00","0","80","52","53","65.2",,,
"USC00298535","LAS CRUCES, NM US","2017-05-21","0.00","0","82","53","58","42.9",,,
"USC00298535","LAS CRUCES, NM US","2017-05-22","0.00","0","90","57","60","36.0",,,
"USC00298535","LAS CRUCES, NM US","2017-05-23","0.00","0","93","60","63","55.3",,,
"USC00298535","LAS CRUCES, NM US","2017-05-24","0.00","0","92","56","58","49.1",,,
"USC00298535","LAS CRUCES, NM US","2017-05-25","0.00","0","95","58","67","52.8",,,
"USC00298535","LAS CRUCES, NM US","2017-05-26","0.00","0","93","59","62","65.9",,,
"USC00298535","LAS CRUCES, NM US","2017-05-27","0.00","0","93","58","61","60.9",,,
"USC00298535","LAS CRUCES, NM US","2017-05-28","0.00","0","91","55","61","59.0",,,
"USC00298535","LAS CRUCES, NM US","2017-05-29","0.00","0","89","61","70","59.0",,,
"USC00298535","LAS CRUCES, NM US","2017-05-30","0.00","0","91","62","64","62.1",,,
"USC00298535","LAS CRUCES, NM US","2017-05-31","0.80","0","89","60","63","57.2",,,
"USC00298535","LAS CRUCES, NM US","2017-06-01","0.00","0","84","60","62","47.2",,,
"USC00298535","LAS CRUCES, NM US","2017-06-02","0.00","0","89","59","61","57.2",,,
"USC00298535","LAS CRUCES, NM US","2017-06-03","0.00","0","87","61","67","42.3",,,
"USC00298535","LAS CRUCES, NM US","2017-06-04","0.00","0","89","64","65","29.8",,,
"USC00298535","LAS CRUCES, NM US","2017-06-05","0.00","0","94","64","68","24.9",,,
"USC00298535","LAS CRUCES, NM US","2017-06-06","0.00","0","100","68","77","55.3",,,
"USC00298535","LAS CRUCES, NM US","2017-06-07","0.00","0","96","70","70","55.3",,,
"USC00298535","LAS CRUCES, NM US","2017-06-08","0.15","0","95","64","66","41.0",,,
"USC00298535","LAS CRUCES, NM US","2017-06-09","0.00","0","95","66","68","28.0",,,
"USC00298535","LAS CRUCES, NM US","2017-06-10","0.00","0","98","68","70","24.9",,,
"USC00298535","LAS CRUCES, NM US","2017-06-11","0.00","0","99","70","71","54.1",,,
"USC00298535","LAS CRUCES, NM US","2017-06-12","0.00","0","95","65","67","51.0",,,
"USC00298535","LAS CRUCES, NM US","2017-06-13","0.00","0","95","61","64","42.3",,,
"USC00298535","LAS CRUCES, NM US","2017-06-14","0.00","0","94","63","66","52.2",,,
"USC00298535","LAS CRUCES, NM US","2017-06-15","0.00","0","100","62","67","31.1",,,
"USC00298535","LAS CRUCES, NM US","2017-06-16","0.00","0","103","59","65","26.7",,,
"USC00298535","LAS CRUCES, NM US","2017-06-17","0.00","0","103","60","61","32.9",,,
"USC00298535","LAS CRUCES, NM US","2017-06-18","0.00","0","105","61","63","29.8",,,
"USC00298535","LAS CRUCES, NM US","2017-06-19","0.00","0","104","61","76","49.7",,,
"USC00298535","LAS CRUCES, NM US","2017-06-20","0.08","0","105","75","77","41.0",,,
"USC00298535","LAS CRUCES, NM US","2017-06-21","0.00","0","101","75","83","51.0",,,
"USC00298535","LAS CRUCES, NM US","2017-06-22","0.00","0","104","74","75","44.1",,,
"USC00298535","LAS CRUCES, NM US","2017-06-23","0.00","0","107","75","75","32.9",,,
"USC00298535","LAS CRUCES, NM US","2017-06-24","0.00","0","109","75","81","78.3",,,
